# material: nickel 
# electron heat capacity (DFT calculation not spin resolved) 
# temperature [K], heat capacity [J/(m^3K)] 
1864.77 7.268340e+05
1868.11 7.275948e+05
1871.45 7.283375e+05
1874.79 7.290624e+05
1878.13 7.298713e+05
1881.47 7.305605e+05
1884.81 7.313338e+05
1888.15 7.321910e+05
1891.49 7.329288e+05
1894.82 7.336491e+05
1898.16 7.343519e+05
1901.50 7.352400e+05
1904.84 7.359080e+05
1908.18 7.367611e+05
1911.52 7.374956e+05
1914.86 7.382130e+05
1918.20 7.390142e+05
1921.54 7.397982e+05
1924.87 7.405651e+05
1928.21 7.413149e+05
1931.55 7.421484e+05
1934.89 7.428644e+05
1938.23 7.435637e+05
1941.57 7.444469e+05
1944.91 7.452129e+05
1948.25 7.459623e+05
1951.59 7.466951e+05
1954.92 7.475113e+05
1958.26 7.483110e+05
1961.60 7.490941e+05
1964.94 7.498608e+05
1968.28 7.506112e+05
1971.62 7.513454e+05
1974.96 7.521628e+05
1978.30 7.529640e+05
1981.64 7.537490e+05
1984.97 7.545179e+05
1988.31 7.552707e+05
1991.65 7.561067e+05
1994.99 7.568277e+05
1998.33 7.576319e+05
